station_id,name,lat,lon,state,elevation,total_days,observed_days,pct_observed,first_date,last_date
7017,CUE,-27.425,117.894,WA,,9647,9106,94.4,2000-01-01,2026-05-30
7018,CULLCULLI,-27.039,118.365,WA,,9647,0,0.0,2000-01-01,2026-05-30
7019,BULLOO DOWNS,-24.002,119.573,WA,,9647,9522,98.7,2000-01-01,2026-05-30
7020,ANNEAN,-26.876,118.173,WA,,9647,1856,19.2,2000-01-01,2026-05-30
7021,AUSTIN DOWNS,-27.384,117.745,WA,,9647,1421,14.7,2000-01-01,2026-05-30
7022,DAY DAWN,-27.467,117.85,WA,,9647,0,0.0,2000-01-01,2026-05-30
7023,DOOLGUNNA,-25.686,119.226,WA,,9647,7884,81.7,2000-01-01,2026-05-30
7024,EDAH,-28.273,117.154,WA,,9647,8636,89.5,2000-01-01,2026-05-30
7025,WANNA,-23.921,116.559,WA,,9647,1057,11.0,2000-01-01,2026-05-30
7026,FOUR CORNERS,-26.45,118.2,WA,,9647,0,0.0,2000-01-01,2026-05-30
7027,GABYON,-28.249,116.34,WA,,9647,8468,87.8,2000-01-01,2026-05-30
7028,WANNA,-24.047,116.218,WA,,9647,3436,35.6,2000-01-01,2026-05-30
7029,GLENBURGH,-25.433,116.117,WA,,9647,0,0.0,2000-01-01,2026-05-30
7030,JUDAL STATION,-26.114,117.505,WA,,9647,9552,99.0,2000-01-01,2026-05-30
7031,HILLVIEW,-26.903,118.836,WA,,9647,8407,87.1,2000-01-01,2026-05-30
7032,ILLGIDDY,-27.629,117.487,WA,,9647,0,0.0,2000-01-01,2026-05-30
7033,ILLGARARIE,-24.344,119.581,WA,,9647,3028,31.4,2000-01-01,2026-05-30
7034,JINGEMARRA,-27.744,116.744,WA,,9647,5251,54.4,2000-01-01,2026-05-30
7035,KALLI,-26.894,117.121,WA,,9647,0,0.0,2000-01-01,2026-05-30
7036,KILLARA,-26.348,118.958,WA,,9647,0,0.0,2000-01-01,2026-05-30
7037,KIRKALOCKA,-28.556,117.78,WA,,9647,8972,93.0,2000-01-01,2026-05-30
7038,KOONMARRA,-26.275,117.784,WA,,9647,2307,23.9,2000-01-01,2026-05-30
7040,LAKESIDE,-27.596,117.75,WA,,9647,0,0.0,2000-01-01,2026-05-30
7041,LANDOR,-25.13,116.905,WA,,9647,2547,26.4,2000-01-01,2026-05-30
7042,MADOONGA,-26.937,117.593,WA,,9647,5092,52.8,2000-01-01,2026-05-30
7043,MANFRED,-26.446,116.547,WA,,9647,2400,24.9,2000-01-01,2026-05-30
7045,MEEKATHARRA AIRPORT,-26.614,118.537,WA,,9647,9283,96.2,2000-01-01,2026-05-30
7046,MEEKATHARRA POST OFFICE,-26.593,118.488,WA,,9647,0,0.0,2000-01-01,2026-05-30
7047,MEELINE STATION,-28.447,118.268,WA,,9647,7430,77.0,2000-01-01,2026-05-30
7048,MEKA STATION,-27.422,116.825,WA,,9647,4110,42.6,2000-01-01,2026-05-30
7049,MILEURA,-26.374,117.334,WA,,9647,5841,60.5,2000-01-01,2026-05-30
7050,MILGUN,-25.094,118.298,WA,,9647,8115,84.1,2000-01-01,2026-05-30
7052,MOORARIE,-25.921,117.6,WA,,9647,6806,70.6,2000-01-01,2026-05-30
7053,MOUNT AUGUSTUS,-24.309,116.911,WA,,9647,6687,69.3,2000-01-01,2026-05-30
7054,MOUNT FARMER,-27.879,117.551,WA,,9647,3728,38.6,2000-01-01,2026-05-30
7055,MOUNT GOULD,-25.806,117.391,WA,,9647,8500,88.1,2000-01-01,2026-05-30
7056,MOUNT JAMES,-24.857,116.895,WA,,9647,0,0.0,2000-01-01,2026-05-30
7057,MOUNT MAGNET,-28.062,117.851,WA,,9647,3691,38.3,2000-01-01,2026-05-30
7058,MOUNT PHILLIP,-24.4,116.308,WA,,9647,6962,72.2,2000-01-01,2026-05-30
7059,MOUNT VERNON,-24.23,118.241,WA,,9647,8495,88.1,2000-01-01,2026-05-30
7060,MOUNT WITTENOOM,-27.419,116.69,WA,,9647,4895,50.7,2000-01-01,2026-05-30
7061,MULGUL,-24.833,118.472,WA,,9647,0,0.0,2000-01-01,2026-05-30
7062,MUNDIWINDI,-23.794,120.244,WA,,9647,0,0.0,2000-01-01,2026-05-30
7063,MURALGARRA,-28.525,117.034,WA,,9647,3408,35.3,2000-01-01,2026-05-30
7064,MURGOO,-27.364,116.426,WA,,9647,8558,88.7,2000-01-01,2026-05-30
7065,NALBARRA,-28.652,117.608,WA,,9647,4260,44.2,2000-01-01,2026-05-30
7066,NANNINE,-26.9,118.4,WA,,9647,0,0.0,2000-01-01,2026-05-30
7067,NARNDEE,-28.947,118.186,WA,,9647,5743,59.5,2000-01-01,2026-05-30
7068,NINGHAN STATION,-29.425,117.291,WA,,9647,9268,96.1,2000-01-01,2026-05-30
7069,NOONGAL,-28.123,116.829,WA,,9647,0,0.0,2000-01-01,2026-05-30
7070,PEAK HILL,-25.638,118.713,WA,,9647,303,3.1,2000-01-01,2026-05-30
7071,PINDATHUNA,-28.053,116.651,WA,,9647,1397,14.5,2000-01-01,2026-05-30
7072,PULLAGAROO,-29.189,117.922,WA,,9647,7583,78.6,2000-01-01,2026-05-30
7073,RPF 126 MILE,-29.55,118.5,WA,,9647,0,0.0,2000-01-01,2026-05-30
7076,RPF 206 MILE,-27.95,118.6,WA,,9647,0,0.0,2000-01-01,2026-05-30
7078,SHERWOOD,-26.559,118.542,WA,,9647,9572,99.2,2000-01-01,2026-05-30
7079,SYLVANIA,-23.587,120.052,WA,,9647,1321,13.7,2000-01-01,2026-05-30
7080,THREE RIVERS,-25.126,119.151,WA,,9647,4329,44.9,2000-01-01,2026-05-30
7081,THUNDELARRA,-28.893,117.133,WA,,9647,8877,92.0,2000-01-01,2026-05-30
7082,TUCKANARRA,-27.119,118.084,WA,,9647,5427,56.3,2000-01-01,2026-05-30
7083,TUREE CREEK,-23.624,118.656,WA,,9647,9381,97.2,2000-01-01,2026-05-30
7084,ULLAWARRA,-23.48,116.111,WA,,9647,203,2.1,2000-01-01,2026-05-30
7085,WANARIE,-27.834,117.879,WA,,9647,0,0.0,2000-01-01,2026-05-30
7087,WINDSOR,-28.01,118.575,WA,,9647,1822,18.9,2000-01-01,2026-05-30
7088,WOOGALONG,-27.806,116.569,WA,,9647,0,0.0,2000-01-01,2026-05-30
7089,WOOLEEN,-27.088,116.161,WA,,9647,7911,82.0,2000-01-01,2026-05-30
7090,WYDGEE,-28.844,117.831,WA,,9647,8173,84.7,2000-01-01,2026-05-30
7091,YALGOO,-28.339,116.683,WA,,9647,4277,44.3,2000-01-01,2026-05-30
7092,YANDIL,-26.361,119.823,WA,,9647,0,0.0,2000-01-01,2026-05-30
7093,YARLERWEELOR,-25.579,117.993,WA,,9647,5181,53.7,2000-01-01,2026-05-30
7094,YINNETHARRA,-24.651,116.165,WA,,9647,5852,60.7,2000-01-01,2026-05-30
7095,YOWERAGABBIE,-28.232,117.656,WA,,9647,8492,88.0,2000-01-01,2026-05-30
7096,YUIN,-27.981,116.035,WA,,9647,9451,98.0,2000-01-01,2026-05-30
7097,WONDINONG,-27.861,118.418,WA,,9647,8657,89.7,2000-01-01,2026-05-30
7099,YARRABUBBA,-27.131,118.78,WA,,9647,9368,97.1,2000-01-01,2026-05-30
7100,MOUNT PADBURY,-25.693,118.08,WA,,9647,7823,81.1,2000-01-01,2026-05-30
7101,MUNARRA,-26.282,118.693,WA,,9647,9197,95.3,2000-01-01,2026-05-30
7103,NEDS CREEK,-25.48,119.649,WA,,9647,9386,97.3,2000-01-01,2026-05-30
7105,WOODLANDS,-24.808,118.111,WA,,9647,7449,77.2,2000-01-01,2026-05-30
7106,WURARGA,-28.415,116.283,WA,,9647,0,0.0,2000-01-01,2026-05-30
7107,NOONDIE 2,-27.118,117.118,WA,,9647,0,0.0,2000-01-01,2026-05-30
7111,COBRA STATION,-24.201,116.475,WA,,9647,1828,18.9,2000-01-01,2026-05-30
7119,ASHBURTON DOWNS,-23.386,117.032,WA,,9647,3511,36.4,2000-01-01,2026-05-30
7123,COGLA DOWNS,-27.438,118.929,WA,,9647,0,0.0,2000-01-01,2026-05-30
7124,DALGETY DOWNS,-25.281,116.208,WA,,9647,5361,55.6,2000-01-01,2026-05-30
7129,MELANGATA,-27.804,116.886,WA,,9647,7208,74.7,2000-01-01,2026-05-30
7130,MILLY MILLY,-26.075,116.694,WA,,9647,5959,61.8,2000-01-01,2026-05-30
7132,MOUNT CLERE,-25.096,117.592,WA,,9647,8025,83.2,2000-01-01,2026-05-30
7134,MURCHISON DOWNS,-26.795,118.984,WA,,9647,9142,94.8,2000-01-01,2026-05-30
7135,MURRUM STATION,-28.275,117.392,WA,,9647,4018,41.7,2000-01-01,2026-05-30
7139,PAYNES FIND,-29.271,117.684,WA,,9647,9568,99.2,2000-01-01,2026-05-30
7146,WOGARNO,-28.383,117.682,WA,,9647,5613,58.2,2000-01-01,2026-05-30
7149,MEEKATHARRA,-26.594,118.488,WA,,9647,6364,66.0,2000-01-01,2026-05-30
7151,NEWMAN,-23.368,119.731,WA,,9647,606,6.3,2000-01-01,2026-05-30
7153,PRAIRIE DOWNS,-23.553,119.148,WA,,9647,8112,84.1,2000-01-01,2026-05-30
7154,WYNYANGOO,-27.937,118.189,WA,,9647,7174,74.4,2000-01-01,2026-05-30
7156,TARDIE STATION,-27.958,116.338,WA,,9647,7168,74.3,2000-01-01,2026-05-30
7157,DALGARANGA,-27.774,117.016,WA,,9647,4025,41.7,2000-01-01,2026-05-30
7159,YARRAQUIN,-27.548,118.218,WA,,9647,7655,79.4,2000-01-01,2026-05-30
7160,PAROO,-26.263,119.764,WA,,9647,7804,80.9,2000-01-01,2026-05-30
7161,ERRABIDDY,-25.463,117.136,WA,,9647,1796,18.6,2000-01-01,2026-05-30
7168,OUDABUNNA,-29.067,117.757,WA,,9647,2550,26.4,2000-01-01,2026-05-30
7176,NEWMAN AERO,-23.421,119.802,WA,,9647,9526,98.7,2000-01-01,2026-05-30
7177,MININER,-23.604,117.689,WA,,9647,9557,99.1,2000-01-01,2026-05-30
7178,PARABURDOO,-23.203,117.669,WA,,9647,0,0.0,2000-01-01,2026-05-30
7179,TANGADEE,-24.411,118.941,WA,,9647,9435,97.8,2000-01-01,2026-05-30
7180,MARYMIA,-25.039,120.006,WA,,9647,6912,71.6,2000-01-01,2026-05-30
7185,PARABURDOO AERO,-23.173,117.749,WA,,9647,9291,96.3,2000-01-01,2026-05-30
7195,BYRO,-26.079,116.154,WA,,9647,6848,71.0,2000-01-01,2026-05-30
7197,CHALLA,-28.281,118.311,WA,,9647,9419,97.6,2000-01-01,2026-05-30
7600,MOUNT MAGNET AERO,-28.116,117.843,WA,,9647,9453,98.0,2000-01-01,2026-05-30
8000,AJANA,-27.961,114.634,WA,,9647,3728,38.6,2000-01-01,2026-05-30
8001,BALLA,-28.06,114.946,WA,,9647,723,7.5,2000-01-01,2026-05-30
8002,BALLIDU,-30.597,116.771,WA,,9647,8597,89.1,2000-01-01,2026-05-30
8003,BALLIDU EAST,-30.592,116.919,WA,,9647,0,0.0,2000-01-01,2026-05-30
8004,BALLINE,-28.006,114.221,WA,,9647,9414,97.6,2000-01-01,2026-05-30
8005,BARBERTON,-30.729,116.02,WA,,9647,9359,97.0,2000-01-01,2026-05-30
8007,PINDAWA,-28.896,115.811,WA,,9647,8009,83.0,2000-01-01,2026-05-30
8008,BERKSHIRE VALLEY,-30.583,116.135,WA,,9647,9564,99.1,2000-01-01,2026-05-30
8009,BINDI BINDI EAST,-30.629,116.386,WA,,9647,5517,57.2,2000-01-01,2026-05-30
8010,BINNU,-28.042,114.674,WA,,9647,5739,59.5,2000-01-01,2026-05-30
8012,BOWES,-28.38,114.671,WA,,9647,0,0.0,2000-01-01,2026-05-30
8013,BOWGADA,-29.33,116.143,WA,,9647,9397,97.4,2000-01-01,2026-05-30
8014,DALWALLINU NORTH,-30.219,116.778,WA,,9647,9593,99.4,2000-01-01,2026-05-30
8016,GLENFERRIE,-30.445,117.041,WA,,9647,9222,95.6,2000-01-01,2026-05-30
8017,BUNTINE,-29.987,116.571,WA,,9647,3358,34.8,2000-01-01,2026-05-30
8018,BUNTINE EAST,-29.933,116.77,WA,,9647,3549,36.8,2000-01-01,2026-05-30
8019,BUNYA BUNYA,-28.438,115.178,WA,,9647,0,0.0,2000-01-01,2026-05-30
8020,SHELLEYVALE,-28.982,116.168,WA,,9647,1345,13.9,2000-01-01,2026-05-30
8021,SUNNYDALE,-30.043,116.698,WA,,9647,3742,38.8,2000-01-01,2026-05-30
8022,BALGERBINE,-30.291,116.331,WA,,9647,9581,99.3,2000-01-01,2026-05-30
8023,CANNA 1,-28.9,115.85,WA,,9647,0,0.0,2000-01-01,2026-05-30
8025,CARNAMAH,-29.688,115.886,WA,,9647,9348,96.9,2000-01-01,2026-05-30
8026,CARON,-29.583,116.317,WA,,9647,0,0.0,2000-01-01,2026-05-30
8028,NABAWA,-28.501,114.79,WA,,9647,8606,89.2,2000-01-01,2026-05-30
8032,BALMAHA,-29.098,116.15,WA,,9647,0,0.0,2000-01-01,2026-05-30
8033,CLONTARF FARM,-28.703,115.817,WA,,9647,3617,37.5,2000-01-01,2026-05-30
8034,COOARRA,-30.3,116.8,WA,,9647,0,0.0,2000-01-01,2026-05-30
8036,COOMBERDALE,-30.464,116.037,WA,,9647,0,0.0,2000-01-01,2026-05-30
8037,COOROW,-29.881,116.025,WA,,9647,9040,93.7,2000-01-01,2026-05-30
8039,DALWALLINU COMPARISON,-30.277,116.662,WA,,9647,4625,47.9,2000-01-01,2026-05-30
8041,DARTMOOR,-27.977,115.21,WA,,9647,481,5.0,2000-01-01,2026-05-30
8042,YAMMA,-28.09,115.145,WA,,9647,0,0.0,2000-01-01,2026-05-30
8043,DINGLEY DELL,-29.0,116.0,WA,,9647,0,0.0,2000-01-01,2026-05-30
8044,DONGARA,-29.253,114.931,WA,,9647,6310,65.4,2000-01-01,2026-05-30
8045,DURAWAH,-28.55,114.9,WA,,9647,0,0.0,2000-01-01,2026-05-30
8046,DUNOLLY,-30.913,116.809,WA,,9647,5916,61.3,2000-01-01,2026-05-30
8047,FAIRFIELD,-29.471,115.853,WA,,9647,6169,63.9,2000-01-01,2026-05-30
8048,KARINGA,-29.3,116.2,WA,,9647,0,0.0,2000-01-01,2026-05-30
8050,GERALDTON TOWN,-28.777,114.605,WA,,9647,6769,70.2,2000-01-01,2026-05-30
8051,GERALDTON AIRPORT COMPARISON,-28.795,114.698,WA,,9647,5259,54.5,2000-01-01,2026-05-30
8052,GLENEVA,-28.17,114.761,WA,,9647,9430,97.8,2000-01-01,2026-05-30
8057,GREEN GROVE,-29.549,115.069,WA,,9647,9535,98.8,2000-01-01,2026-05-30
8058,GREENOUGH,-29.0,114.8,WA,,9647,0,0.0,2000-01-01,2026-05-30
8059,HILLRIVER FARM,-28.7,114.7,WA,,9647,0,0.0,2000-01-01,2026-05-30
8060,SOUTH HOLMWOOD,-29.036,115.554,WA,,9647,9553,99.0,2000-01-01,2026-05-30
8061,HYDE PARK,-30.284,116.633,WA,,9647,9186,95.2,2000-01-01,2026-05-30
8064,INDARRIE,-30.672,116.308,WA,,9647,7918,82.1,2000-01-01,2026-05-30
8065,ISSEKA,-28.429,114.654,WA,,9647,9178,95.1,2000-01-01,2026-05-30
8066,KOKARDINE,-30.701,117.061,WA,,9647,9471,98.2,2000-01-01,2026-05-30
8067,KOOBABBIE,-29.941,116.2,WA,,9647,7680,79.6,2000-01-01,2026-05-30
8070,LAKE HINDS,-30.782,116.506,WA,,9647,3941,40.9,2000-01-01,2026-05-30
8071,LAKE NINAN,-30.95,116.65,WA,,9647,0,0.0,2000-01-01,2026-05-30
8072,LATHAM,-29.758,116.445,WA,,9647,9574,99.2,2000-01-01,2026-05-30
8073,LATHAM EAST,-29.815,116.585,WA,,9647,0,0.0,2000-01-01,2026-05-30
8075,LYNTON,-28.21,114.305,WA,,9647,8826,91.5,2000-01-01,2026-05-30
8077,HIGHFIELDS,-29.601,115.939,WA,,9647,7851,81.4,2000-01-01,2026-05-30
8078,MALLEE VALE,-29.242,115.779,WA,,9647,8971,93.0,2000-01-01,2026-05-30
8079,MANARRA,-29.071,115.626,WA,,9647,8800,91.2,2000-01-01,2026-05-30
8080,MAYA,-29.866,116.525,WA,,9647,3321,34.4,2000-01-01,2026-05-30
8081,MELLENBYE,-28.888,116.195,WA,,9647,2764,28.7,2000-01-01,2026-05-30
8082,MELROSE,-30.4,116.9,WA,,9647,0,0.0,2000-01-01,2026-05-30
8084,MANAVI,-30.261,116.21,WA,,9647,2660,27.6,2000-01-01,2026-05-30
8085,MILING,-30.492,116.362,WA,,9647,8378,86.8,2000-01-01,2026-05-30
8086,STRAWBERRY NORTH,-29.151,115.243,WA,,9647,6409,66.4,2000-01-01,2026-05-30
8087,MINDALLA,-30.423,116.458,WA,,9647,9443,97.9,2000-01-01,2026-05-30
8088,MINGENEW,-29.191,115.441,WA,,9647,7486,77.6,2000-01-01,2026-05-30
8091,MOORA,-30.642,116.007,WA,,9647,1470,15.2,2000-01-01,2026-05-30
8092,MORAWA WEST,-29.191,115.881,WA,,9647,0,0.0,2000-01-01,2026-05-30
8093,MORAWA,-29.21,116.009,WA,,9647,1892,19.6,2000-01-01,2026-05-30
8095,MULLEWA,-28.537,115.514,WA,,9647,9492,98.4,2000-01-01,2026-05-30
8096,MUMBY,-28.152,114.569,WA,,9647,8046,83.4,2000-01-01,2026-05-30
8097,NARALING,-28.447,114.945,WA,,9647,0,0.0,2000-01-01,2026-05-30
8098,NANGETTY,-29.001,115.399,WA,,9647,0,0.0,2000-01-01,2026-05-30
8099,NARRA TARRA,-28.693,114.732,WA,,9647,1220,12.6,2000-01-01,2026-05-30
8100,NORTHAMPTON,-28.362,114.633,WA,,9647,9552,99.0,2000-01-01,2026-05-30
8101,NORTHERN GULLY,-28.709,114.907,WA,,9647,0,0.0,2000-01-01,2026-05-30
8102,KONDUT EAST,-30.675,116.939,WA,,9647,0,0.0,2000-01-01,2026-05-30
8103,OAKABELLA,-28.5,114.6,WA,,9647,0,0.0,2000-01-01,2026-05-30
8104,OGILVIE,-28.154,114.669,WA,,9647,7478,77.5,2000-01-01,2026-05-30
8105,RPF 102,-30.3,116.95,WA,,9647,0,0.0,2000-01-01,2026-05-30
8106,PERANGERY,-29.369,116.406,WA,,9647,5190,53.8,2000-01-01,2026-05-30
8107,PERENJORI,-29.442,116.287,WA,,9647,7806,80.9,2000-01-01,2026-05-30
8108,PIAWANING,-30.839,116.386,WA,,9647,3870,40.1,2000-01-01,2026-05-30
8109,PINDAR,-28.477,115.79,WA,,9647,6626,68.7,2000-01-01,2026-05-30
8111,PITHARA,-30.388,116.665,WA,,9647,0,0.0,2000-01-01,2026-05-30
8113,RIVERSIDE,-27.832,114.736,WA,,9647,9339,96.8,2000-01-01,2026-05-30
8115,ROUND HILL,-30.565,116.236,WA,,9647,1720,17.8,2000-01-01,2026-05-30
8116,SANDSPRINGS,-28.789,114.942,WA,,9647,5837,60.5,2000-01-01,2026-05-30
8117,SHADY GROVE,-29.284,115.19,WA,,9647,0,0.0,2000-01-01,2026-05-30
8118,SUNDERLAND,-28.323,114.945,WA,,9647,0,0.0,2000-01-01,2026-05-30
8119,TALLERING,-28.377,115.851,WA,,9647,1555,16.1,2000-01-01,2026-05-30
8120,TENINDEWA,-28.621,115.364,WA,,9647,0,0.0,2000-01-01,2026-05-30
8121,THREE SPRINGS,-29.534,115.763,WA,,9647,8892,92.2,2000-01-01,2026-05-30
8122,TOOTRA,-30.6,116.4,WA,,9647,0,0.0,2000-01-01,2026-05-30
8123,TOP WELL,-28.378,114.762,WA,,9647,0,0.0,2000-01-01,2026-05-30
8124,TARDUN,-28.793,115.734,WA,,9647,634,6.6,2000-01-01,2026-05-30
8125,URELLA,-29.052,115.4,WA,,9647,0,0.0,2000-01-01,2026-05-30
8126,MINARU,-29.85,116.229,WA,,9647,5879,60.9,2000-01-01,2026-05-30
8128,TENINDEWA BINDU,-28.554,115.246,WA,,9647,8614,89.3,2000-01-01,2026-05-30
8130,WATHEROO,-30.299,116.059,WA,,9647,7210,74.7,2000-01-01,2026-05-30
8132,WATHEROO MAGNETIC OBS.,-30.317,115.883,WA,,9647,0,0.0,2000-01-01,2026-05-30
8134,WHITE PEAK,-28.648,114.624,WA,,9647,0,0.0,2000-01-01,2026-05-30
8135,WICKA,-28.7,114.9,WA,,9647,0,0.0,2000-01-01,2026-05-30
8136,WINCHESTER,-29.8,115.9,WA,,9647,0,0.0,2000-01-01,2026-05-30
8137,WONGAN HILLS,-30.892,116.719,WA,,9647,9600,99.5,2000-01-01,2026-05-30
8138,WONGAN HILLS RES.STATION,-30.841,116.727,WA,,9647,4650,48.2,2000-01-01,2026-05-30
8139,WUBIN,-30.107,116.633,WA,,9647,6837,70.9,2000-01-01,2026-05-30
8140,WYE WYE,-30.8,116.5,WA,,9647,0,0.0,2000-01-01,2026-05-30
8141,WILLIGULLI NORTH,-28.381,114.453,WA,,9647,5995,62.1,2000-01-01,2026-05-30
8142,YAMMA POOL,-29.191,115.787,WA,,9647,0,0.0,2000-01-01,2026-05-30
8143,YANDANOOKA,-29.287,115.633,WA,,9647,9579,99.3,2000-01-01,2026-05-30
8144,YARRAGADEE,-29.076,115.409,WA,,9647,3488,36.2,2000-01-01,2026-05-30
8145,YARRALLA,-29.721,116.495,WA,,9647,0,0.0,2000-01-01,2026-05-30
8146,YTINICHE,-30.071,116.209,WA,,9647,9351,96.9,2000-01-01,2026-05-30
8147,YUNA,-28.325,114.959,WA,,9647,8366,86.7,2000-01-01,2026-05-30
8148,BOOKARA,-29.0,114.9,WA,,9647,0,0.0,2000-01-01,2026-05-30
8150,NEWINGTON,-30.872,116.798,WA,,9647,2487,25.8,2000-01-01,2026-05-30
8151,WALEBING,-30.665,116.138,WA,,9647,7837,81.2,2000-01-01,2026-05-30
8153,NORWOOD,-29.8,116.7,WA,,9647,0,0.0,2000-01-01,2026-05-30
8154,MILMOCUNDIN,-28.87,114.893,WA,,9647,0,0.0,2000-01-01,2026-05-30
8155,WILROY,-28.65,115.667,WA,,9647,0,0.0,2000-01-01,2026-05-30
8157,CANNA,-28.898,115.863,WA,,9647,9566,99.2,2000-01-01,2026-05-30
8159,MAYSBORO,-30.99,116.355,WA,,9647,4522,46.9,2000-01-01,2026-05-30
8168,HOWATHARRA,-28.545,114.624,WA,,9647,9444,97.9,2000-01-01,2026-05-30
8170,BRAESIDE 1,-28.5,115.65,WA,,9647,0,0.0,2000-01-01,2026-05-30
8178,YONGARLOO,-29.186,115.741,WA,,9647,7702,79.8,2000-01-01,2026-05-30
8179,EAST KONDUT,-30.658,116.934,WA,,9647,9117,94.5,2000-01-01,2026-05-30
8181,ENEABBA POST OFFICE OLD SITE,-29.8,115.35,WA,,9647,0,0.0,2000-01-01,2026-05-30
8200,ERADU,-28.694,115.041,WA,,9647,9487,98.3,2000-01-01,2026-05-30
8215,NARDY,-30.485,116.266,WA,,9647,0,0.0,2000-01-01,2026-05-30
8225,ENEABBA,-29.818,115.272,WA,,9647,5871,60.9,2000-01-01,2026-05-30
8230,ELENA,-30.382,116.722,WA,,9647,9425,97.7,2000-01-01,2026-05-30
8232,CLYDE PARK,-30.332,116.713,WA,,9647,0,0.0,2000-01-01,2026-05-30
8233,FIVE GUMS,-29.485,116.07,WA,,9647,6819,70.7,2000-01-01,2026-05-30
8234,BYRON,-28.569,115.28,WA,,9647,8529,88.4,2000-01-01,2026-05-30
8238,HAKEA,-30.099,116.234,WA,,9647,9561,99.1,2000-01-01,2026-05-30
8240,COOLANGATTA,-28.91,115.512,WA,,9647,9575,99.3,2000-01-01,2026-05-30
8249,PERENJORI AMBULANCE,-29.45,116.267,WA,,9647,0,0.0,2000-01-01,2026-05-30
8251,KALBARRI,-27.712,114.165,WA,,9647,9611,99.6,2000-01-01,2026-05-30
8254,KONDUT,-30.709,116.774,WA,,9647,9163,95.0,2000-01-01,2026-05-30
8258,WALKAWAY,-28.942,114.801,WA,,9647,0,0.0,2000-01-01,2026-05-30
8261,MINDARRA,-29.064,115.175,WA,,9647,5103,52.9,2000-01-01,2026-05-30
8264,WANARRA,-29.515,116.801,WA,,9647,9095,94.3,2000-01-01,2026-05-30
8267,NOKANENA,-28.352,114.578,WA,,9647,0,0.0,2000-01-01,2026-05-30
8268,BALLA NORTH,-27.97,114.969,WA,,9647,1478,15.3,2000-01-01,2026-05-30
8273,ARENA,-29.359,115.45,WA,,9647,9396,97.4,2000-01-01,2026-05-30
8276,IRWIN HOUSE,-29.224,115.108,WA,,9647,9529,98.8,2000-01-01,2026-05-30
8277,RUFUS DOWNS,-30.283,116.65,WA,,9647,0,0.0,2000-01-01,2026-05-30
8279,YGOOLA,-30.669,117.21,WA,,9647,1787,18.5,2000-01-01,2026-05-30
8288,GHURKA,-28.258,114.603,WA,,9647,8917,92.4,2000-01-01,2026-05-30
8294,WANDANA,-28.209,115.285,WA,,9647,9482,98.3,2000-01-01,2026-05-30
8296,MORAWA AIRPORT,-29.204,116.025,WA,,9647,9423,97.7,2000-01-01,2026-05-30
8297,DALWALLINU,-30.276,116.671,WA,,9647,9498,98.5,2000-01-01,2026-05-30
9000,ARALUEN,-32.125,116.103,WA,,9647,7933,82.2,2000-01-01,2026-05-30
9001,ARMADALE,-32.13,116.005,WA,,9647,5792,60.0,2000-01-01,2026-05-30
9002,ALLAMBIE,-31.25,115.73,WA,,9647,0,0.0,2000-01-01,2026-05-30
9003,BELVOIR,-31.8,116.0,WA,,9647,0,0.0,2000-01-01,2026-05-30
9006,CHELSEA,-30.626,115.78,WA,,9647,9340,96.8,2000-01-01,2026-05-30
9007,CHIDLOW,-31.862,116.266,WA,,9647,8719,90.4,2000-01-01,2026-05-30
9009,LOWER CHITTERING,-31.6,116.112,WA,,9647,9240,95.8,2000-01-01,2026-05-30
9010,CHURCHMAN BROOK,-32.148,116.076,WA,,9647,5969,61.9,2000-01-01,2026-05-30
9013,COWALLA,-31.05,115.567,WA,,9647,0,0.0,2000-01-01,2026-05-30
9014,DANDARAGAN WEST,-30.697,115.582,WA,,9647,7740,80.2,2000-01-01,2026-05-30
9015,KARRAGULLEN NORTH,-32.089,116.126,WA,,9647,8437,87.5,2000-01-01,2026-05-30
9017,FREMANTLE,-32.055,115.75,WA,,9647,0,0.0,2000-01-01,2026-05-30
9018,GINGIN,-31.346,115.903,WA,,9647,7301,75.7,2000-01-01,2026-05-30
9020,GREENMOUNT,-31.9,116.057,WA,,9647,0,0.0,2000-01-01,2026-05-30
9021,PERTH AIRPORT,-31.927,115.976,WA,,9647,9647,100.0,2000-01-01,2026-05-30
9022,GUILDFORD POST OFFICE,-31.899,115.972,WA,,9647,0,0.0,2000-01-01,2026-05-30
9023,JARRAHDALE,-32.334,116.076,WA,,9647,8573,88.9,2000-01-01,2026-05-30
9024,MARBLING,-31.561,116.084,WA,,9647,9530,98.8,2000-01-01,2026-05-30
9025,MIDLAND,-31.869,116.017,WA,,9647,6758,70.1,2000-01-01,2026-05-30
9026,MIMIGARRA,-30.853,115.446,WA,,9647,5286,54.8,2000-01-01,2026-05-30
9027,MOGUMBER,-31.0,116.017,WA,,9647,0,0.0,2000-01-01,2026-05-30
9028,MOOLIABEENEE SIDING,-31.3,116.017,WA,,9647,0,0.0,2000-01-01,2026-05-30
9029,MUCHEA TREE FARM,-31.582,115.966,WA,,9647,6478,67.2,2000-01-01,2026-05-30
9030,MUNDARING,-31.898,116.158,WA,,9647,8902,92.3,2000-01-01,2026-05-30
9031,MUNDARING WEIR,-31.956,116.164,WA,,9647,5937,61.5,2000-01-01,2026-05-30
9033,NEW NORCIA,-30.971,116.218,WA,,9647,9145,94.8,2000-01-01,2026-05-30
